Curso,Sección,Fecha,Nombre de la sesión,Duración,Link,Link2
Microeconomía II,B,2020-03-30,clase 30 de marzo,1:10:27,https://ca.bbcollab.com/recording/a6ab1a9d9afc459c81d482ea72eae764,https://dfz4hf1hz1uri.cloudfront.net/content/73f851c5-0f46-45a5-ae1d-4d5b0f36d55c/20/03/31/01/73f851c5-0f46-45a5-ae1d-4d5b0f36d55c_1_200331T011723098Z.mp4?Expires=1595593816&Signature=DTsV61p-go5bVvcT8Zh-cqIVuHygE6Q9V6ZOgxWbNiaJw3S9nIdm1uCECcv8ZNMfWM68~VIX0RWyszOw8557~otGoeFW7rpijqFXn-LMNkSl7istqAiLQ6jCbbIxugrihDLfgoCSdvFIvgyaczNmVc2CuM3PcG8fjG5cvQJKLkPORKxIZY-fPssgMo-CDOXMQjrb87giH5Ucr~EWKBmYlQPR2UANd65XgmKlKHl1TOpYTjaAES7h4ZwW9vpsOA2M8Hcd7kbTTg~6akna3KWOOT2664bIwWm6exXlQCctbZFDr1-HCM~y-e~5aBJUo3MVr8lMNEMJp2oP5na6DQhtPg__&Key-Pair-Id=APKAIOBDBIMXUOQOBYVA
Microeconomía II,B,2020-04-01,abril 1,1:18:38,https://ca.bbcollab.com/recording/04b831cbba634c80aeed7f9cc1cb1d36,https://dfz4hf1hz1uri.cloudfront.net/content/6ea18832-4cda-423f-898f-16e7c89a1ebc/20/04/01/23/6ea18832-4cda-423f-898f-16e7c89a1ebc_1_200401T233623767Z.mp4?Expires=1595593834&Signature=LF-~h~qzhd~m0zdad~EPWLcOnSFksF9AfAmYyw1wW4s9sy~Nl9di5~IOAOdy4zZ2qDEtR13mr~N0J-GqrkmzjaBuuaA0PnRyzQhbBDXFp1BitZ0WGVfQr9-16FWY2etNLV8dPgulaQaC1cb1YX2KkXWpV0vQhi0YQma7QjBrr6YhpsKbjv3IVx0EBCxmbAomrPosvsnIVrSRNnwzFmpCWuQglYhMcMgvRsCwpzdvtMLqkLjP3rOSUzNSfTLpOPfhYe1bHFiaLGB9KTzFGriVclfEVNHntMfzPtEPssTKDVXwJXvskzCJr9n9LDBxBACglxEW0vea344nqtUOHAUavA__&Key-Pair-Id=APKAIOBDBIMXUOQOBYVA
Microeconomía II,B,2020-04-02,clase abril 2,0:40:14,https://ca.bbcollab.com/recording/3e09036ab7f14ad48cf2cdbf7bca92bc,https://dfz4hf1hz1uri.cloudfront.net/content/6232e6e9-0c30-427e-8ba7-f9ac312b8196/20/04/02/19/6232e6e9-0c30-427e-8ba7-f9ac312b8196_1_200402T192452587Z.mp4?Expires=1595593851&Signature=HP9V-bamMEudTRwaLv0r8F9db8XZeI0OE42amIjL2JyegQgtN6RHDDPuO4ZXlGgX25x9G~koyAk9D3IzjgMCLhiv6AA~FubwbaRcAgb569LRfWe~gAG52F~CqiyrUYRPDIr0ZlXHZoRxajhxiJHMlE-BXcvuLK~23txsNw69ZBZhIEDrSRfylsBRH0gnHs4iR--d3vnV42NO4ZKZojSyfWoNVZvSN9kEUSFnjJS573vvSELdAWujafgRkwyhgDD8tlvNUeuTsMovIulKT0CMBoOGKKXbwqv4WjKItcpJdhKS-J20sKA7B3jxuaWzjgLRIiCKFcmwvI5qdvcTvOXL2Q__&Key-Pair-Id=APKAIOBDBIMXUOQOBYVA
Microeconomía II,B,2020-04-02,Primera PD 02/04 4:30 - 6:30 pm,2:02:28,https://ca.bbcollab.com/recording/4696d90f4bcf445e8485a4bd3311e39b,https://dfz4hf1hz1uri.cloudfront.net/content/d47326d9-1f7f-404d-bc41-e5c52b9dd638/20/04/03/01/d47326d9-1f7f-404d-bc41-e5c52b9dd638_1_200403T011422303Z.mp4?Expires=1595593867&Signature=bn6KOqCiGc4FqyTsQxawxr53eyOpOixhdguWE2j8zfGnvUzL0AO5PHrWJpHBmpvi~xu-AeFtl69c-BALxrLjQaqOh5R~HOTgxWJxaJ5whbC-UzTN7kjF4OFo79xqzwYVRN007z6KDtrgD6Qi1~21az~vuHIyP9SKlosR1hUHAYzfiSk5oZSpExQmAqKmTMP5VHiSzWV4dea3EpH8GRUtk5PlIezH1MNPK9QZaSUziIvyPnYzIxXLEpOt4nW9U6ZuInfeHmq6N4Q5cRuhyte60s0ZIhong9ootaJaCIaujQadwpRviNF2LxKbUYP6eNec3QKb~WsOuXI9U2K0ucedWg__&Key-Pair-Id=APKAIOBDBIMXUOQOBYVA
Microeconomía II,B,2020-04-06,6 de abril,1:34:28,https://ca.bbcollab.com/recording/5cf91389c6c04019b85ff31191884fce,https://dfz4hf1hz1uri.cloudfront.net/content/d16beff2-0223-4a7a-ad00-d6d1185a7c6f/20/04/06/22/d16beff2-0223-4a7a-ad00-d6d1185a7c6f_1_200406T225121581Z.mp4?Expires=1595593883&Signature=YmDEH-v8V4oC~LBCsY6ftT0CO7S36Ao6cdf4-ZPoSIOHkgnJ~CaQ0xy8XAqF5~Ei6il0ZEHvvQSoJFv34Lndc7a96nbdomA1xTk0R8ybjR-Xs2r3e4pdAPZd1RA6-nSMprl4FAUUOdpcqpYTHutk8c3bCp3HyE2wkwaZEVta34u5CicWkhzq2EqEWfyaoCyV9SczuPRuT8eREFOXdlvWiE77w7nLZl2AimI3BiuaeRVAkk~D3Se8ldN46QqGgEAyX5YBjYUj1cRDEUusKGPAc1yPZjhW9F9gpSd399ifrL~L1JE4BTFpHw2~NZzoCZQzynb-E01MRi2ysbS~PTrv5Q__&Key-Pair-Id=APKAIOBDBIMXUOQOBYVA
Microeconomía II,B,2020-04-08,Abril 8,1:33:11,https://ca.bbcollab.com/recording/a1e3e8ed5b5d42f2b706b3f624fbd345,https://dfz4hf1hz1uri.cloudfront.net/content/78a7e740-9976-4b5f-866c-25aebb898781/20/04/09/03/78a7e740-9976-4b5f-866c-25aebb898781_1_200409T032642918Z.mp4?Expires=1595593899&Signature=ETmQ9m4p9oUo0Huwv~NNnDyJsYyNVBu78wJhlgCiUXs2eMlR3GNAQfRRUgN2d1U26BwjsrukQubFxRROaq22iuby03g4sjEZ7t1Ei~723nUaKatMpaMp~ep9w4YfNlZQl-lWvSEex7lX6mWu0Hku2Ejd5H1Emvw1pus-te5R4yg79TQEjIX1vEHoRBo8bX0dmT62qY1DgZP8H3YvcYYVli-ndnzrYqbQfzTCo6hvLk55gCQETt557XSuGSVrim40MUqZGBaZRst-6jKfh9dXPUfSTQxfCftDbwZY6K9I-nFph3nRZYy-1b0qZdkkSFfq4pUPDbj3i~Ybkru0yDj7RA__&Key-Pair-Id=APKAIOBDBIMXUOQOBYVA
Microeconomía II,B,2020-04-08,Abril 8,0:28:17,https://ca.bbcollab.com/recording/f864bce9a7134a1bb14b5107450ecf0a,https://dfz4hf1hz1uri.cloudfront.net/content/d007ee1a-684e-4027-8a3e-cec653119f17/20/04/09/00/d007ee1a-684e-4027-8a3e-cec653119f17_1_200409T001021730Z.mp4?Expires=1595593915&Signature=SaV0QL6HxUcrAZm8rfuhrtbpnaf-9WuhTW7syiFvs5a9Rz1AkvtrInDUZ-rZgyZvOVlZn6aCLMu29MsZJ-VeJ25maHk~G07XS~zRKXZ~hQA7~QxvN5N2pFhteImn9b35sV8ULeFbP76gGWbC9X8qUXyrGHaSSfVEaQkOHk7mAP6N9LK2jwMTl0U3NKG-cxsqL01xmVLH8znmJjO4JWry5DjNYjJjQrPWG-YAOFlT7gbucYHasMNGDpg8t8gsZ~ABpA0PgSMMY10jdPvetVrjvc9M7JYM3-NBAOgQKDgdPdPT9zNu-ZAv5ghsOwx~L20Qg5dGbW02WXgxS0G5Z4n-Yg__&Key-Pair-Id=APKAIOBDBIMXUOQOBYVA
Microeconomía II,B,2020-04-09,PD2 09/04 4:30 - 6:30 pm,2:08:25,https://ca.bbcollab.com/recording/7e521887bc854c398cb43a82537a12d9,https://dfz4hf1hz1uri.cloudfront.net/content/97fde6d1-782c-409f-80a5-c6e787758054/20/04/10/00/97fde6d1-782c-409f-80a5-c6e787758054_1_200410T005445527Z.mp4?Expires=1595593932&Signature=ShG5J~RopW7P3XgrPxjE~J3tfSCLtmoki3TwfW5vn9bYpScghS1VuLy3rrAQtIfeCs06U3l~czKZr0BO~JTQYf~pMiBV4TuQb-kznjUvxZ47udCG9kH62EoDXfCDx7m5oulFbNYp1GMsN1RMFtH8DJ9EW9Nb-xTmtkQhO7WKsxXzJbvITqjTgHeXIfUELDyZbxndvQgIqutfeRCGoK90ohi025QhmZnMRdZaubPxMorC8i2Xbc4tZkH953yYH0trAtqDDJQjW00Ft7tZShdZfb2yYUbdu74NHGZp5he9ARspgWJO8iWmhu3tixNKSaVR7451L~n4JopU5p0t7D8~TA__&Key-Pair-Id=APKAIOBDBIMXUOQOBYVA
Microeconomía II,B,2020-04-13,Abril 13,1:25:29,https://ca.bbcollab.com/recording/d03d5281f8894f65af3f69b36cc4273a,https://dfz4hf1hz1uri.cloudfront.net/content/b851751e-3d66-4568-becc-0f357e1c048b/20/04/13/22/b851751e-3d66-4568-becc-0f357e1c048b_1_200413T223818709Z.mp4?Expires=1595593948&Signature=erYx0Vj2OMoe2a8C9zsgpuGd72zF-1i8jYY8un4sco-JdfmEUf0M5dYfkA0ziEXJtFkZdU7MMT3oKGxxIaybHYZ4a5wZrIyALYGv2UBQ4q6rGr6sTVs3PRWPjZzaWvMRnl-~5L42r3~l4Ofo7sX2bbyBABkzwzl44oIUR23pJ3cHudB96TZcJp1ONhSWfBFkvb~rfUiidf7DPOtal36kTS6Z9VI5-xPgphUcxKz~I4cfOJTlbNG1-mMqkYttz18NB0xNH0AOtWk5cJnExjyiRef0uapv94FX9hGmlePVoqGyHGM4X96AoeJZiIebEepwutgVyS~vzyGAaeuytqqGuQ__&Key-Pair-Id=APKAIOBDBIMXUOQOBYVA
Microeconomía II,B,2020-04-15,Abril 15,1:51:13,https://ca.bbcollab.com/recording/e102ef7489dc4ebe9deb2fadf684eb92,https://dfz4hf1hz1uri.cloudfront.net/content/36073701-28b3-475c-bfb8-b86f437295e2/20/04/15/23/36073701-28b3-475c-bfb8-b86f437295e2_1_200415T235124211Z.mp4?Expires=1595593964&Signature=aeYjJHjmJoKKHsYq6hAwvtLKcwprdy--sMTvWz1e56thnFq8g3V5PsmyEqT0xmoN8QMkB2DTaWwM~9ztvfLHql5sJBlv5eySjc17PD7BkYsc7cyqhV1UVncayZ5jn~xz3qSJ2xbpfi5EDGPRO7NcQp7E3W6MQkVrA3beQW-AEqQG1A-If70mGsONWPmHtKEKaM5phQySAMx7V5fNRpXjvaUdYSBuZmKGyw8gc6bk7WZDuJ0AjePUX7Qm9P3bo2EGJEPFAAKvvleHooj0l3UHSSA97cecBBpeez5dAjoweFPPYK~QA2MttsWx7ym9fchCTPyvSnvajk5Eo3gd7Lnrcg__&Key-Pair-Id=APKAIOBDBIMXUOQOBYVA
Microeconomía II,B,2020-04-16,PD3 16/04 4:30-6:30 pm,1:45:47,https://ca.bbcollab.com/recording/9ae37dd5e6be41bdba19f6da3bc0d7fb,https://dfz4hf1hz1uri.cloudfront.net/content/b4988582-8138-460c-9846-c4f65335afd5/20/04/17/00/b4988582-8138-460c-9846-c4f65335afd5_1_200417T000017385Z.mp4?Expires=1595593979&Signature=A9D2vEbDuOS-AlJoEu5U0A~2AVJTvyqa0bjwRFg0XxaPypLSgV68sDS-FIQfU7UhgQilPd-DWGcL3erHrbrvEWaZSdgcfM2EIIlgUxsgK~r0-1JkkmNw-qnd6u9bYkV5D5Ie87v3yI6gaSVXtmRqFi16Zj3fYcAY4oIR2CYALq0C3nMAggAtWLXZfjZ0ufOcbf8kCVqR6R9SUFt9ZtAA0bOE8b2q30JtTSsWbv6SVy9WBvO2gm1rHYzTnbp~Mdl7SwFY-PtgO03-gOcJF3gFiuB6Mo6e7i~h3B54dYHmLlPTmZRLXYJsVt1pnKrbXRwCLhG1cBBLPjw8NIIWWHfH3w__&Key-Pair-Id=APKAIOBDBIMXUOQOBYVA
Microeconomía II,B,2020-04-20,abril 20,1:28:50,https://ca.bbcollab.com/recording/719cb81187094fd4bab54441d7dbc700,https://dfz4hf1hz1uri.cloudfront.net/content/09ded2e2-601c-4ebd-a73b-609418454d98/20/04/20/23/09ded2e2-601c-4ebd-a73b-609418454d98_1_200420T232509569Z.mp4?Expires=1595593996&Signature=M4KZIXvzKTYmVrcK90ARBqykKJPuOEOv4wCUyeADEOKf6kEClX6nDqxru9yRS6enK0HgfpAMDK2TfgW9U8FqOwG~aCX2Mk9BSo-IBFGT07R9LxtO4qqCrL8yFvMf~57rVtlm0dEoMYs918TU00c5ldHNLrZ2YhlRZlk8sPLKm4T4aKndaumVcMXEYKHKjolsAjVz1pi29j-ZJZ0~KCwAl33Ul-u6OTpghcKxeR5zbon9cl3rmR4OM3zXeJhfkoiy9ZG4d~vZlhhAePBCKVKtpLClDkFTF8KiXwqYZab~TsfNTJg75kA4nIioaZwO7g2zuk80XJ6jTlazpjLMhUTXSQ__&Key-Pair-Id=APKAIOBDBIMXUOQOBYVA
Microeconomía II,B,2020-04-22,Abril 22,1:25:12,https://ca.bbcollab.com/recording/a9262c1a412b4812bfa9804adc17ab24,https://dfz4hf1hz1uri.cloudfront.net/content/8291b0d4-ea0e-446b-8aa8-a5c005e1f8f1/20/04/23/00/8291b0d4-ea0e-446b-8aa8-a5c005e1f8f1_1_200423T003123920Z.mp4?Expires=1595594014&Signature=TruYdmWKl-OZXNFrsu92wgHhLBw4h2KWXATgfajEOl9LOME6OxgHj0pgrYnXKsycHv-JHr3Cb3cxWw6h1rkwxXfjNlRe76S-tXxTLqlFAtEqvrzKCCVYdXG44FeCRWzvw78TH6bRKqCYvZ7otFHPIeGxPlXsqQXNjaT2yFHgrnGT0Dg~Jbt7MTRNYJdmAFvT7ShoNDPSIYjAitN3t4GMmHk8H-llT32eu4jP0JLFSLwCFfPeC130TrqcLRVaVdJt68vue7h2Zl94DJfX6~hXf0WfPdHO9Nb-qJVX6k7ex6C6KdQcOVek0A-KXjZMqbJ40DGkjk-I5lpLnU2sXwJ87Q__&Key-Pair-Id=APKAIOBDBIMXUOQOBYVA
Microeconomía II,B,2020-04-23,PD4 Micro2,1:46:05,https://ca.bbcollab.com/recording/dd4c43c56e1641cda863d357a1c2aed0,https://dfz4hf1hz1uri.cloudfront.net/content/d85f5feb-f690-4942-81db-3f40bc70e97e/20/04/24/02/d85f5feb-f690-4942-81db-3f40bc70e97e_1_200424T023114886Z.mp4?Expires=1595594030&Signature=Wgzl7POT~O3ob9rQ8drTba8JzPvrhzaLCRnhpjkuHnzk7iyE-s69uArG5eu-74kFjV6Z2AS4vLhHbLAB7u9uNXQ75uXWl60tWZSG~JSHhpyXpgODMeDSeNkkAc0ECFEUMpezpJ9L6hlmDtrFbhj2HMIRHis-ZqvjNLhTP1PHQmA~Ce6l5RWEljkD4XiyJTWLnzv2hKMMwAs1V9K2vltHG1Cdl5rSnXRnSXGhYSq8-iBKr-034ZpFxx9yRtlZInYUAupGI8KRmOqWeR~NH1~-XuA5uNZ3DSdyz8rWCZ7OzxOplUT8RjEGr2HkgtCGC8yM8txD7UbRMnlnJdE3dhza5A__&Key-Pair-Id=APKAIOBDBIMXUOQOBYVA
Microeconomía II,B,2020-04-27,Abril 27,1:12:27,https://ca.bbcollab.com/recording/2d6ae2c727c04674b1c32b38e6036160,https://dfz4hf1hz1uri.cloudfront.net/content/99c5155d-02d1-4196-9300-80e35f160a45/20/04/27/22/99c5155d-02d1-4196-9300-80e35f160a45_1_200427T224307064Z.mp4?Expires=1595594046&Signature=E1SxY51O~h1GlejdzSoMEulRH~QraseBFRzRqEZ7lFzk4fSzh-9HmfSLCVNWyXZAFAZqmnmV6BB1fomV1Cey96DclJG1P2YbxU9eHFPh3P6D6563ejdlR2ygjbItUI1HLwJc~vqqRa~88TQ5cZf~HutFFvCoPINphAZpLSyjXCZq81k-FCIVCe6gURH0J2Y5LkxZRInCqTjD62OknLRhb5djghVkTzOrx3xCPOJuX30I-wGz~PhGbwebcgW3vpAk2wP~wI-gqTPw7h-CwPdpObZsdiEStzM59kmWB8HUeXooD-iatIFBi4rl35X41RotR7jXq0UMtPL~OOQEui3vlQ__&Key-Pair-Id=APKAIOBDBIMXUOQOBYVA
Microeconomía II,B,2020-04-27,Abril 27,0:05:59,https://ca.bbcollab.com/recording/76c886883b7642af9c7e17c4067a8ab6,https://dfz4hf1hz1uri.cloudfront.net/content/9e974336-1a0a-4f46-921c-a56fce3a5356/20/04/27/22/9e974336-1a0a-4f46-921c-a56fce3a5356_1_200427T221407604Z.mp4?Expires=1595594062&Signature=RtHGg5RNhGbqN~XnI-a04AqrXLVYjOJxc-2m8X3uyuZxj5Tf6XNnbAFO6lHaETYDJJHQImffthsXwF3WffK0POcsKMfPVp1m79un1~NkAod9xIFL43Thfsk1-xIHWVEbtrMJYsH~TX6L6JUw69JeTOd29Q1S8LL6-WxedXhHRcprmzjch4Rke-TQ6jY1SKTrlNrJ~ThKUM-uFA4jZuDSg7whxOejliSKHnPh5W~fHy3NaoxC~bjR8s7-4-WxRmBR-BCoLwGTbumJzDcAI~K650T4jS8ij9cV8h9gO-l5VyjnnY1Ouh8NdoSAd-XSRtVhj9KrZJKzfz-UMrfNEJ37xA__&Key-Pair-Id=APKAIOBDBIMXUOQOBYVA
Microeconomía II,B,2020-04-29,abril 29,0:00:09,https://ca.bbcollab.com/recording/291fc516f6a8403a89113e711888dde7,https://dfz4hf1hz1uri.cloudfront.net/content/b2678056-8e70-4881-9e18-373ab5745225/20/05/03/22/b2678056-8e70-4881-9e18-373ab5745225_1_200503T224811255Z.mp4?Expires=1595594078&Signature=PrSu8GwyVgvYVI02b2JMS~JwkMB7fwBOAjG2SAEAjPPl-rjvHvUTHIrfSQ0LY0deeIefKrs8Lgmro1D~zWE5D89mwltFcwi~zIX14KBWiqJab2itGZJ~moCiA1zQQHXZRDlkMzaIZzwKxARtsJ7LafSYlAC7-Ombt2WdalZKrX4U~ob7m5CKPPU3tWV59ShoehKwPiTMnOZQhF93kNz1ms7V1gRVJpwFlBqUxDIWOBibgWJ45aSvza7CjVuHH9mdcHQtSNbO7VGNoR8xvNMner0dQafnKo9fyRDcPccujhRUAFgNQyNf6UVXF25DglSzPGX2TZuTf1RPFjrWdIGy8A__&Key-Pair-Id=APKAIOBDBIMXUOQOBYVA
Microeconomía II,B,2020-04-29,abril 29,1:25:04,https://ca.bbcollab.com/recording/6981483beb1445a196cfd7731345903d,https://dfz4hf1hz1uri.cloudfront.net/content/b3f6a1fb-f7fb-4bc0-925d-d592f6f91500/20/04/29/22/b3f6a1fb-f7fb-4bc0-925d-d592f6f91500_1_200429T222849664Z.mp4?Expires=1595594095&Signature=J1jzArhDVPa2VCGpZSaTKmtDNCPo0WCQSEtNcN8RnR85PG66rYzt3m5ij9LZWD8nZj6Rb9Oj918fUaMBnPRSSQSlOgxdv6Y8wkzLjrMdeMNPbEVHu7sLuFtdLCnq8vdcBdPhRLHrLT8cKWE1VvdywR7ANIG6ZHDjeL~pJNq35uQIYViWgoGhqKfT3KbbB0ga7q3avu7jJczJYF-phat8s6wTTwswISlENyHwR64b2xzHrO9TlBab6GDnj7kOTuG3N5XCTbm0hQj7AWVD4kaEUAdNr7PGlZNQ6yMQZprBepdzItXK~skqRqq4o7aKaUXrEuRkWZS7nQYxepSJJ0rQqQ__&Key-Pair-Id=APKAIOBDBIMXUOQOBYVA
Microeconomía II,B,2020-05-04,Mayo 4,0:05:35,https://ca.bbcollab.com/recording/94523e88f4264662a3c0c76f76642ba3,https://dfz4hf1hz1uri.cloudfront.net/content/faf247d8-8442-462a-82b0-5ae1387405ec/20/05/05/16/faf247d8-8442-462a-82b0-5ae1387405ec_1_200505T162347252Z.mp4?Expires=1595594111&Signature=MJoIb0B3HtuX7HlSPRGAg3Nskd7hIlA6l4sExQuVFzj8pzM2t~14i9~JlNeYdNsQ~OPKmdzDwNZC7fDR6I16~0BlQgeVREGL677JuZ32WJo6tTwIZRRdtUGvyzwYSm2jfaO8MRcD8QiUWAUtKGaQ1rqR9eAoT5f-JXl5re1CfstbKjKi-jz1B4ZgMuHWEQFc4Zn1xGyfy6UbEPUPqHhVbxkvyZQzJK7EFbyClvBbIor~8gZRNn2b1LWa5e-DLrnxsOb2wiIUMcoro~wKeYLq2lE0~s8qtOPhpVBDxGp2mOJRqny3R1pL6uRp2eBs0Yu2fTYt3wGzgA2tc~RqbC-NJg__&Key-Pair-Id=APKAIOBDBIMXUOQOBYVA
